  1.2363192204691038E-05   9.9528493490806502E-01   2.0698290642896825E-03   1.1898661901863208E-03   4.1151555689261337E-06   4.5564559125982446E-06   4.3009043463611300E-06   8.9362841192657118E-05   1.0873253860420624E-04   1.4511980868033356E-04   8.1350381694832884E-05   6.9243807483962817E-04   6.0406758888615697E-01   5.4006466495787027E-04   5.7042151885553427E-01   1.4610194288509974E-04   1.0072396103434711E-03   5.1318752961030084E-04   2.2092968076391524E-04   5.0420754313178151E-05   5.2498352992965314E-04   4.5884089480792360E-05   5.7389263108520981E-04   5.7526764982047685E-01   9.6264605497340904E-05   1.3700959686403778E-03   8.9768729373334821E-01   9.0961484514178025E-03
  1.4954934931937138E-06   1.2619590631315861E-03   3.9307470729148710E-05   9.9364798114420094E-01   1.5093256714413098E-03   1.7171719556698629E-03   1.6901195487226048E-03   2.1693708444437045E-03   1.6009347841809032E-03   3.4503663411639979E-05   1.8061418469473777E-03   4.9749924154901104E-01   1.7868098093798623E-03   3.2670022696072915E-03   1.0424445256427318E-03   4.9904924421406405E-01   3.0130563275426073E-05   2.7464474805821365E-03   5.0197400231141465E-01   1.8240506482665741E-03   8.9101307833573857E-05   1.8801905873139335E-03   3.4053307748382233E-03   4.1499611329334729E-01   2.3338276216827219E-03   2.3144856324198181E-03   6.5705552048535868E-03   7.5123297767033394E-05
  1.2731078199665525E-08   1.2089387888347819E-05   9.2962767756173000E-07   1.5028872522172929E-03   9.9373159130543287E-01   1.8376670286931463E-05   1.9991680686963475E-05   9.5185239958870944E-04   5.5901623846940196E-01   6.0105704191305761E-06   5.5937398465494181E-01   4.9270902384068388E-01   2.8681035007501143E-04   8.0182114857137865E-05   4.1193464299489857E-04   8.2177419323261702E-04   7.9898014189133734E-06   5.6026796710763838E-01   9.5359669490355323E-04   9.7540874787706579E-05   3.7456581213980115E-06   1.2229329922412057E-04   8.0011037047953278E-05   1.5248977633828612E-04   1.0687101354152034E-03   1.1555102515335322E-05   9.1343391968325781E-05   6.4450563031841440E-05
  1.2931398897050700E-07   1.4923031789628277E-05   1.4191237485662062E-06   1.7395649762377465E-03   1.9657710669059684E-05   9.9330975104580266E-01   2.3484030806317076E-05   5.9396463811494560E-05   5.9681209729164232E-05   5.0535146385228480E-06   8.4878895445705783E-04   8.1152126080339065E-04   1.5659540335321141E-04   5.5274124233277322E-01   1.3265404462775097E-05   4.9214595344955364E-01   3.1770276443118144E-04   8.2461091847232181E-05   9.1091620697260757E-04   5.6099861817761165E-01   3.9499814678746111E-05   9.1872128050174277E-04   1.5324475290864987E-04   2.1950741296129393E-04   5.6537979488437184E-01   9.0600575073036825E-06   2.7875672999967765E-03   3.5499847270206482E-05
  4.2963796478308651E-07   1.3063549196799120E-05   1.5726306989008646E-06   1.7087068961724266E-03   2.1182511348935876E-05   2.3046156378513131E-05   9.9338179960929485E-01   5.6859663486280720E-01   7.2744748223544297E-04   7.7632417840671075E-06   8.8412828796376899E-05   8.5200322565024539E-04   3.4666422076757420E-04   1.3419154309253053E-04   3.1627159198562279E-05   8.5551226815347794E-04   2.5335291404894052E-04   7.3699931676122482E-05   4.8864781226550519E-01   8.8981985973970155E-04   1.2089452436400671E-04   5.6064612501559330E-01   5.5603824652890588E-01   1.8562232138612971E-04   7.1787288009489354E-05   1.4262779473792335E-05   2.2740969524453329E-03   1.1786220135496657E-04
  2.1907902311559965E-06   1.4372027740222613E-03   4.2785201313924574E-05   2.6130597931073793E-05   1.2259443539622780E-06   4.0767318542465320E-07   5.6917315159956825E-07   5.6898797178193421E-06   1.5495005109846443E-04   2.0898113426638036E-03   7.1793551735660491E-05   3.8206886094545507E-04   3.8947316405963589E-01   1.9268038889749866E-05   1.1427338555835764E-04   5.8009667195087038E-04   8.5791044648238122E-06   1.0482725825301733E-05   1.0470265984877790E-03   3.8042931534322683E-08   1.2652727487413019E-04   2.0127215826635181E-07   3.5966423951297422E-05   2.7213149213283760E-05   1.3825503205511787E-05   5.6019886046810487E-05   8.2138470847846095E-07   5.4695796324401985E-04
  3.0575878475223614E-10   2.3347473263046885E-08   4.3831195249573225E-08   1.4729773415395678E-05   1.5787633869957078E-03   6.4273195406963175E-08   9.0638640342367077E-07   8.8617548905631433E-05   4.3781674913833873E-01   4.4915173686096197E-09   1.4996290311512442E-04   1.7591909788364205E-04   4.6881991815301890E-06   1.3610841105731696E-06   7.6938126147822647E-06   1.3254766346393871E-04   9.9899528820448110E-07   1.8849483454208156E-04   1.8664130737077803E-03   2.0047769946298059E-06   3.8045649327350394E-08   5.3681062960766581E-05   5.5875293306393594E-05   7.4746435086009422E-05   1.5382286339140505E-05   3.5613308968008522E-06   4.2639762208588489E-06   1.9394142747940933E-06
  6.4887424085277846E-10   1.2605520801210628E-07   4.5757813365405714E-08   1.5616087554727568E-05   1.5728658924619254E-03   1.0001848788773203E-06   5.3413877195321842E-08   1.6735777222950822E-05   1.5382200682724766E-04   7.2054804330458836E-08   4.3721167393408961E-01   2.2328821122739501E-04   4.0275149124859427E-06   4.7453629891191582E-05   1.1405115389264584E-05   1.7214469002848167E-03   9.8491100168922719E-07   1.9467305343526690E-04   1.7975149811007475E-04   2.7242002876408443E-05   5.8265712676079455E-12   5.6397265616709362E-06   4.8677888167846109E-07   6.7761194374757884E-05   6.4890254744872885E-05   3.7022476120352415E-06   3.5459204838748403E-07   2.8857633322091768E-06
  3.2001529643039921E-10   4.5866307877524331E-07   3.6651771480062844E-08   1.4040204116198125E-05   1.5567508471661545E-03   1.6684371008198995E-07   1.5386212265282327E-07   2.3424170804892150E-05   2.0633861773824416E-04   5.6933477039453251E-07   2.0788199169710154E-04   2.7287475043131869E-04   1.5168420859392248E-04   3.9482876173272387E-06   4.5245611454390590E-05   7.2876301000641429E-05   5.2234098846739298E-07   4.3549528662854942E-01   7.1798846592062898E-05   1.3888195301673970E-07   3.3799863638272089E-07   1.8596443654035510E-08   2.7684653853846156E-06   1.6163223707931558E-03   2.3227824808090527E-05   2.3480492077442262E-05   4.9083159853215091E-06   2.3376477587750906E-05
  2.6400347570404877E-06   4.5840205536963424E-07   1.4007485082307894E-06   1.8351931432221121E-05   1.0149509380790431E-06   1.7443326331826669E-07   1.6333535843655439E-03   4.2764037579894665E-01   6.3255707476106809E-05   5.8345382088952851E-09   2.8603858129535933E-05   1.9406312288454879E-03   1.1570875001337500E-05   1.4813438084783426E-06   6.5766691027011912E-07   1.1071268828758459E-04   2.4258561059134458E-05   7.3930572067709181E-05   4.8663417805862487E-04   2.0093933067369783E-05   1.6761281080535147E-04   2.6818298842100309E-04   2.9191439928317775E-04   8.3206819300408335E-05   1.7867380116031469E-06   1.3022336735730730E-05   4.6264508246083386E-05   1.3475765410220800E-04
  1.0336838848818136E-09   7.9209506971267109E-07   5.9778513877486696E-08   1.6515807226729562E-05   1.9631330405265287E-07   2.0163418206617775E-07   1.5450286204240033E-03   1.4102081055380241E-04   2.1167566997082382E-05   3.2231570577235314E-08   3.1829250410099651E-07   7.6409544947607974E-05   9.3240491773705896E-06   1.7449963167811345E-05   1.3602204604530002E-06   1.2165650655080529E-04   6.3599543881199909E-06   2.2923350939212053E-06   2.9959460578776308E-04   1.9605782985841324E-05   1.0171369511048180E-05   1.6839036445797295E-04   4.3883113199332630E-01   1.8516557774268744E-03   1.1002884493948724E-08   2.9377712837730853E-05   6.9626303141498002E-05   1.1712845627769504E-05
  3.1533996026466932E-09   5.0546426207511735E-07   1.0261715275607288E-07   1.9570978322998236E-05   2.2645857273910309E-07   1.2587976227761053E-06   1.6954728406343681E-03   1.6328065287299199E-04   1.8943261347224581E-05   2.3208195376810631E-06   1.4758874022338235E-05   1.9374821378893617E-04   1.5017001239964474E-05   1.0274716875054949E-04   6.6790904284314609E-07   1.8199868602646065E-03   1.6261910598766953E-06   6.0035480930494737E-09   3.9087123539554728E-04   6.3500173237904096E-05   1.0818798028947610E-07   4.3574428493557466E-01   2.1516768629756508E-04   4.2065550721426448E-05   3.0142729224567802E-05   8.9928503329244610E-07   1.8141841437758362E-05   6.7261757987662561E-08
  2.3740493001723816E-11   9.3030231260164203E-07   5.9488562153779755E-08   1.7901537523139223E-05   3.0557541019159836E-07   1.6294244170570005E-03   3.2022568969459119E-07   5.9030387998863240E-08   3.9202031256049145E-07   1.0207139790765655E-08   1.8883164711469207E-05   6.9302056020022315E-05   3.1405154768979842E-06   4.4097495953459404E-01   1.9436695088934157E-06   3.3276072694627030E-04   2.0592694895821110E-05   7.1026535239573080E-06   1.0517970303078690E-04   1.5854899126374261E-04   3.4227002046545140E-06   1.8518114918910225E-05   2.7633907638565277E-05   1.8825505123008350E-03   1.4496553436991850E-04   2.2032421189759521E-05   1.2465248644771964E-04   3.4869546444485036E-06
  1.4586779224244773E-09   5.3693933306709354E-07   8.6488275480050475E-08   1.9182488077768492E-05   2.4025815420118942E-07   1.6816588411229575E-03   1.2274921701258109E-06   2.6976921539882131E-05   6.4685074829422020E-06   2.4215897369646438E-06   2.3745447277537928E-05   1.7992842098707291E-04   1.2605240181997297E-05   2.4374758489022877E-04   1.5166066301402948E-06   3.8488366048472110E-04   1.1031212184901851E-08   2.3823862306305388E-07   1.9321278811986003E-03   4.3557859780565333E-01   2.1157942377507701E-10   7.2927913603379569E-05   9.9523803096740262E-05   4.8847184620577556E-05   1.7077207369914279E-04   1.5883734392723939E-06   2.4877873063081488E-05   5.8865456890163840E-09
  8.5942225019538118E-07   5.1332725127514392E-07   1.0572822819478206E-06   1.8936992137929442E-05   1.0772952307616890E-06   1.6085226489325703E-03   2.2043620610667851E-07   2.3360790601660843E-06   1.3634426313773693E-05   3.3877799182972774E-08   5.4101859220977586E-05   1.8750801536138206E-03   7.2045928523369255E-06   2.9105228203016878E-04   2.1906547737627182E-06   4.8656727803064617E-04   1.7707492408991293E-05   5.5728152334832275E-05   1.4234241667671987E-04   2.2575484504932646E-04   5.1908065470425629E-05   2.3819449741118882E-05   1.0893234549802719E-06   9.3726222762460012E-05   4.3051693865471985E-01   4.4310259061952328E-06   6.4788501779609485E-05   3.1069777051243558E-05
  2.3208172899554597E-05   1.4935556157061785E-05   1.7308552326891194E-03   7.2752949229953739E-07   1.5191058465226383E-08   1.9616075580774702E-09   1.7000721003199580E-09   9.5243275019037204E-08   3.6225427519315591E-07   2.9715499060823189E-04   9.7677328941404058E-09   5.7725686395409403E-05   2.7715150148830168E-04   9.4952630970370389E-06   7.2592113916963453E-05   2.8550736899454083E-07   4.1561138819783423E-06   1.6791002813254477E-05   4.0005026453368593E-06   2.7209728231065261E-07   5.2031132702283771E-04   1.1012322555548625E-07   8.9678748147746019E-06   1.3533849736659935E-03   1.0068364433348844E-06   4.3352594578325004E-01   8.1110609635239162E-06   1.3950144728715757E-02
